REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,WEALTH_QUINTILE,Wealth Quintile,SERIES_NAME,Series Name,SERIES_YEAR,Series Year,REGIONAL_GROUP,Regional group,TIME_PERIOD,OBS_VALUE,COUNTRY_NOTES,CONNECTION,DEATH_CATEGORY,CATEGORY,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,SERIES_CATEGORY,Series Category,SERIES_TYPE,Series Type,STD_ERR,REF_DATE,AGE_GROUP_OF_WOMEN,Age Group of Women,TIME_SINCE_FIRST_BIRTH,Time Since First Birth,DEFINITION,INTERVAL,SERIES_METHOD,Series Method,LOWER_BOUND,UPPER_BOUND,STATUS,YEAR_TO_ACHIEVE,MODEL,Model Used
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2005-06,2.71336738039746,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2005.5,,,,,,1,,,2.48144869608271,2.95835192813752,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2006-06,2.47865449795448,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2006.5,,,,,,1,,,2.2983869415293,2.66415389417134,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2007-06,2.3000327872682,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2007.5,,,,,,1,,,2.16319653569546,2.44386201224492,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2008-06,2.17888225697971,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2008.5,,,,,,1,,,2.06126067176807,2.30327680141607,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2009-06,2.09593376405959,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2009.5,,,,,,1,,,1.98619784808589,2.21247455972154,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2010-06,2.04222283860328,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2010.5,,,,,,1,,,1.92892870823543,2.16329364790596,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2011-06,2.02508350911601,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2011.5,,,,,,1,,,1.90781151950542,2.14924772344833,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2012-06,2.03855486665444,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2012.5,,,,,,1,,,1.9204921445068,2.16055550203387,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2013-06,2.06494225731535,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2013.5,,,,,,1,,,1.95271254091083,2.17890097229831,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2014-06,2.11443152727753,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2014.5,,,,,,1,,,2.01351259573166,2.21671806933035,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2015-06,2.17335395492468,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2015.5,,,,,,1,,,2.08405572288348,2.26361803691721,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2016-06,2.2478845355059,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2016.5,,,,,,1,,,2.16493378358621,2.33290902998368,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2017-06,2.31971708161105,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2017.5,,,,,,1,,,2.23955933658514,2.40311432637933,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2018-06,2.37776048587252,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2018.5,,,,,,1,,,2.29508791331838,2.46305749645389,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2019-06,2.41496603416813,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2019.5,,,,,,1,,,2.32961370270153,2.50434194362684,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2020-06,2.41334357452616,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2020.5,,,,,,1,,,2.32693251130455,2.50207311510343,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2021-06,2.38088572490652,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2021.5,,,,,,1,,,2.28874605908206,2.47463157511507,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2022-06,2.33657861101177,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2022.5,,,,,,1,,,2.22919994454682,2.4408038601194,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2023-06,2.27704649029348,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2023.5,,,,,,1,,,2.13979039686898,2.41874093252566,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1962-06,127.233108403258,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1962.5,,,,,,1,,,103.053076748209,160.393084038677,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1963-06,119.175319632638,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1963.5,,,,,,1,,,99.1810984080976,145.536103351558,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1964-06,111.7396258324,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1964.5,,,,,,1,,,94.6503229903877,133.097703025767,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1965-06,104.68960431704,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1965.5,,,,,,1,,,90.0057961539705,122.336525371119,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1966-06,97.7176270980332,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1966.5,,,,,,1,,,85.0178896885243,112.692749566585,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1967-06,91.1895245317542,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1967.5,,,,,,1,,,79.916510206181,103.715581104081,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1968-06,84.8615123640348,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1968.5,,,,,,1,,,74.8422087044204,95.8664961708749,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1969-06,78.9320499346386,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1969.5,,,,,,1,,,69.7547178885184,88.7879454292062,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1970-06,73.4176059391228,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1970.5,,,,,,1,,,65.1500268409144,82.3242386671051,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1971-06,68.4121341736507,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1971.5,,,,,,1,,,60.6856149027116,76.7511854159863,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1972-06,63.6739785406984,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1972.5,,,,,,1,,,56.5451856922421,71.3994690244621,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1973-06,59.2667089429002,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1973.5,,,,,,1,,,52.6244998049497,66.4660430471207,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1974-06,55.0120040925176,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1974.5,,,,,,1,,,48.9643569590359,61.716973363902,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1975-06,50.9520743835347,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1975.5,,,,,,1,,,45.3826363395265,57.1153264925776,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1976-06,47.1365732871682,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1976.5,,,,,,1,,,41.9786228721377,52.7839650602561,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1977-06,43.5488007073355,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1977.5,,,,,,1,,,38.7509674533301,48.7164952964341,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1978-06,40.2411670423176,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1978.5,,,,,,1,,,35.7777589106777,45.0529097887058,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1979-06,37.285630227761,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1979.5,,,,,,1,,,33.1972086308401,41.7879121188794,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1980-06,34.6951939658226,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1980.5,,,,,,1,,,30.9187320462739,39.0005973561699,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1981-06,32.4445721796802,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1981.5,,,,,,1,,,28.8854780582664,36.4742644668835,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1982-06,30.3612192108497,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1982.5,,,,,,1,,,26.9912899084,34.123898337713,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1983-06,28.4122444134292,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1983.5,,,,,,1,,,25.2245607850008,31.9478986459639,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1984-06,26.6202154395463,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1984.5,,,,,,1,,,23.6000620164165,30.0804953569098,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1985-06,24.9476443898083,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1985.5,,,,,,1,,,22.0108330887217,28.2364390631538,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1986-06,23.3443751540262,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1986.5,,,,,,1,,,20.5654806111058,26.5464556470044,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1987-06,21.8196750639688,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1987.5,,,,,,1,,,19.1238270050713,24.908233865946,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1988-06,20.4129907418084,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1988.5,,,,,,1,,,17.8184249131464,23.4227493893969,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1989-06,19.0580682362591,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1989.5,,,,,,1,,,16.5558254119658,21.9368166951207,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1990-06,17.7819019560568,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1990.5,,,,,,1,,,15.3952320185472,20.5008086256747,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1991-06,16.4755154643936,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1991.5,,,,,,1,,,14.2096607647826,19.0202721841398,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1992-06,15.1439135968202,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1992.5,,,,,,1,,,13.0492502703201,17.5092381174981,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1993-06,13.8267794289393,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1993.5,,,,,,1,,,11.8966657800615,16.0106225160028,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1994-06,12.4276016574145,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1994.5,,,,,,1,,,10.6816632701123,14.400270700267,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1995-06,11.0872656996825,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1995.5,,,,,,1,,,9.54588312208967,12.8505834590994,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1996-06,9.75615050800344,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1996.5,,,,,,1,,,8.43180067709314,11.2992264325629,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1997-06,8.49733171640965,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1997.5,,,,,,1,,,7.3549690516529,9.83327683900628,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1998-06,7.41975887298413,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1998.5,,,,,,1,,,6.44163274320984,8.55973347555594,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1999-06,6.42669656599371,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,1999.5,,,,,,1,,,5.58697170803471,7.39847477040022,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2000-06,5.5535710261625,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2000.5,,,,,,1,,,4.84418975398411,6.37323625906965,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2001-06,4.78109370040591,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2001.5,,,,,,1,,,4.18937423519148,5.45772181237531,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2002-06,4.14191847058426,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2002.5,,,,,,1,,,3.65697716875155,4.69635458083253,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2003-06,3.61990836664405,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2003.5,,,,,,1,,,3.22549116337607,4.05954767005939,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2004-06,3.19998513359865,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2004.5,,,,,,1,,,2.88831313559039,3.53514102500041,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2005-06,2.87370662218106,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2005.5,,,,,,1,,,2.63490981059786,3.12970999921554,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2006-06,2.6163002123793,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2006.5,,,,,,1,,,2.43424596418027,2.80302600926762,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2007-06,2.42548930076514,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2007.5,,,,,,1,,,2.28816821222345,2.57347385360458,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2008-06,2.28849663907987,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2008.5,,,,,,1,,,2.16871213283018,2.41382420564339,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2009-06,2.19974959186031,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2009.5,,,,,,1,,,2.08505111225217,2.31870972572601,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2010-06,2.15603609846077,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2010.5,,,,,,1,,,2.03947247698656,2.27937540809089,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2011-06,2.14187294216417,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2011.5,,,,,,1,,,2.02080160295615,2.26951573859089,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2012-06,2.15149992101399,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2012.5,,,,,,1,,,2.02967368101907,2.27752013755313,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2013-06,2.18900997562999,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2013.5,,,,,,1,,,2.07683559504553,2.30788726828702,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2014-06,2.2439770981309,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2014.5,,,,,,1,,,2.14224918621448,2.35092349678357,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2015-06,2.32138957965272,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2015.5,,,,,,1,,,2.23263080501975,2.4124125924139,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2016-06,2.40392542410928,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2016.5,,,,,,1,,,2.32265148313242,2.4888178776878,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2017-06,2.48452376936459,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2017.5,,,,,,1,,,2.4056600028691,2.56794326335398,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2018-06,2.55413531914367,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2018.5,,,,,,1,,,2.47417803572036,2.63855168709297,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2019-06,2.58430635673379,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2019.5,,,,,,1,,,2.50134404152775,2.67167936010944,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2020-06,2.58981595276481,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2020.5,,,,,,1,,,2.50423182286119,2.68115219209324,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2021-06,2.57217330067094,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2021.5,,,,,,1,,,2.4804483114521,2.66711630388917,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2022-06,2.52792357182713,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2022.5,,,,,,1,,,2.41965807744731,2.64128087371895,,,BSR,BSR
TUN,Tunisia,MRY1T4,Child Mortality rate age 1-4,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2023-06,2.46970479560865,,,,,A,Normal value,D_PER_1000_1,"Deaths per 1,000 children aged 1",,,,,,2023.5,,,,,,1,,,2.32370777306823,2.62022465200833,,,BSR,BSR
TUN,Tunisia,MRY20T24,Mortality rate age 20-24,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1990-06,2.74847588208393,,,,,A,Normal value,D_PER_1000_20,"Deaths per 1,000 youths aged 20",,,,,,1990.5,,,,,,1,,,1.58897047499865,4.3139773989144,,,BSR,BSR
TUN,Tunisia,MRY20T24,Mortality rate age 20-24,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1991-06,2.7580215427675,,,,,A,Normal value,D_PER_1000_20,"Deaths per 1,000 youths aged 20",,,,,,1991.5,,,,,,1,,,1.84967177648842,3.91393873822467,,,BSR,BSR
TUN,Tunisia,MRY20T24,Mortality rate age 20-24,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1992-06,2.77234535653959,,,,,A,Normal value,D_PER_1000_20,"Deaths per 1,000 youths aged 20",,,,,,1992.5,,,,,,1,,,2.07256677806638,3.61577537947758,,,BSR,BSR
